KabKot,NamaProv,Produk,CV_Post-2,CV_Post-Intervention,CV_Pre-Intervention,Mean_Price_Post-2,Mean_Price_Post-Intervention,Mean_Price_Pre-Intervention,Variance_Post-2,Variance_Post-Intervention,Variance_Pre-Intervention,Variance_Change_Post1,Variance_Change_Post2,Price_Change_Post1,Pre_Event_Avg,Peak_Price,Post_Event_Avg,Days_to_Peak,Price_Spike,Recovery_Level,Cluster,Probability,Cluster_Label
Bolaang Mongondow Timur,Sulawesi Utara,Minyak Goreng Curah,0.10311536190203097,0.07821124902205608,0.1562729469600784,18583.090909090908,15953.388888888889,19507.810004340277,3671830.6580086662,1556841.310457518,9293614.167475937,-83.24826830119694,-60.49082098911899,-18.220503042938024,22396.980003720237,23556.0,14830.8,0.0,5.174894097718733,-33.782143853606435,0,0.9999999996569304,High Success
Bolaang Mongondow Utara,Sulawesi Utara,Minyak Goreng Curah,0.11554220359607925,0.11424271763329066,0.17093318031738014,16875.636363636364,14388.888888888889,20442.851671006945,3801908.0519480505,2702163.163398694,12210563.347152585,-77.87028258586595,-68.86377848541585,-29.614081633748206,22396.980003720237,24435.25,14006.6,30.0,9.10064658691126,-37.462104276230804,1,0.9999985756288555,High Success
Bombana,Sulawesi Tenggara,Minyak Goreng Curah,0.05926886182226387,0.03244210454692722,0.16761648493065978,15339.587121212122,14558.055555555555,17606.80333891369,826571.6683050743,223061.5849673203,8709525.28780948,-97.43887780796119,-90.50956692826865,-17.31573713111195,16159.440011160714,23589.0,14514.2,0.0,45.97659314746037,-10.181293473192191,0,1.0,High Success
Bondowoso,Jawa Timur,Minyak Goreng Curah,0.08176592663540282,0.06780041081800986,0.07100889444003412,17673.909090909092,14454.055555555555,17173.643337673613,2088382.086580082,960382.1732026138,1487134.9505922562,-35.420644049812786,40.42989748498463,-15.835823119443337,18979.980003720237,17389.0,13536.8,0.0,-8.38241137982438,-28.678533921813028,0,0.9999999999998073,High Success
Bone,Sulawesi Selatan,Minyak Goreng Curah,0.031897957240339926,0.06854996180354998,0.03538096813588552,16276.772727272728,14707.222222222223,16356.893337673611,269564.27922077925,1016425.9477124182,334919.98893861193,203.48321428456774,-19.51382774284393,-10.085479445242969,15765.480003720239,17000.0,14583.0,30.0,7.830525908430618,-7.500437686903312,1,0.9999999511762708,High Success
Bone Bolango,Gorontalo,Minyak Goreng Curah,0.06791026792402842,0.12130315412797996,0.17510225502741886,18125.863636363636,15144.166666666666,20721.810004340277,1515194.218614715,3374698.264705884,13165545.338830104,-74.36719727246968,-88.49121567227571,-26.916776751187992,22396.980003720237,24888.0,13500.2,30.0,11.122124482256062,-39.723123395397245,1,0.9999998446131905,High Success
Bontang,Kalimantan Timur,Minyak Goreng Curah,0.06495742701565921,0.06467861284853882,0.045838704572219016,15805.755952380952,14213.555555555555,15870.728753952752,1054115.4335565472,845136.4967320295,529247.0059863355,59.68659003691179,99.17267771634086,-10.441695678180263,16808.727504185266,15630.0,13058.2,30.0,-7.0125921423365964,-22.31297701299166,1,0.9999999996375744,High Success
Boyolali,Jawa Tengah,Minyak Goreng Curah,0.06595607788059286,0.08599427241676569,0.06447365201668502,17092.909090909092,15090.5,17350.810004340277,1270988.4675324666,1684016.3823529421,1251422.762267603,34.56814380629219,1.5634768564869406,-13.027115182373988,16729.980003720237,18503.0,14881.0,30.0,10.5978608216238,-11.051896077037032,1,0.9999999999970148,High Success
Brebes,Jawa Tengah,Minyak Goreng Curah,0.046990768239839255,0.06351798584603001,0.06248204624734534,16540.272727272728,14279.555555555555,17319.810004340277,604102.2077922078,822664.6143790856,1171107.4265905186,-29.753274917388694,-48.41615772594412,-17.553624710795596,16729.980003720237,18400.0,13667.2,0.0,9.982199595626545,-18.30713487427461,0,0.9999999999893667,High Success
Bukittinggi,Sumatera Barat,Minyak Goreng Curah,0.0627854789124996,0.04744644644925494,0.04489281337618685,14674.272727272728,12034.888888888889,15464.278335813491,848851.2554112533,326055.5163398691,481962.1815288183,-32.34831925907592,76.12403793149014,-22.176200999839292,16246.25,15200.0,11492.0,0.0,-6.4399476802338995,-29.26367623297684,0,0.9999999980035614,High Success
Buleleng,Bali,Minyak Goreng Curah,0.14511979822539933,0.06398100118051697,0.07883789501109677,17238.772727272728,14716.0,15785.871341765873,6258438.945887448,886505.8823529421,1548842.1458279314,-42.76331614936384,304.07209751785314,-6.777398083406605,15415.102678571428,18056.0,14003.2,0.0,17.131882780772457,-9.159216827884748,0,1.0,High Success
Bulukumba,Sulawesi Selatan,Minyak Goreng Curah,0.09484024802602808,0.06741313645518955,0.008437995313204598,15729.40909090909,13741.777777777777,15939.226671006945,2225410.729437231,858173.1241830057,18088.937289305693,4644.187623948276,12202.606249582774,-13.786421001379399,15765.480003720239,16133.0,12807.4,61.0,2.3311690871006556,-18.76301896943328,4,1.0,Low Impact
Bulungan,Kalimantan Utara,Minyak Goreng Curah,0.0889034847250836,0.06775611455380742,0.20046278768632989,15962.988636363636,15524.895833333334,17991.220005580355,2014030.1952716832,1106507.5382922525,13007348.003043117,-91.49321185199794,-84.51621195342437,-13.708487648319784,15439.940011160714,24000.0,14879.2,0.0,55.441018440820834,-3.6317499339724364,0,1.0,High Success
Bungo,Jambi,Minyak Goreng Curah,0.09438600917893167,0.05735570055452042,0.038256360633000905,15941.454545454546,13434.611111111111,17037.810004340277,2263972.450216451,593749.6633986931,424849.2416946876,39.7553779383661,432.88842912503674,-21.14825140268188,17929.980003720237,17120.0,12458.2,0.0,-4.517461835161982,-30.517490831472838,0,0.999999999169547,High Success
Buol,Sulawesi Tengah,Minyak Goreng Curah,0.14695970459687532,0.11793252172145614,0.24713457118731835,17870.272727272728,15509.782407407407,18953.29334077381,6896978.969696967,3345635.163512165,21939987.361661285,-84.75097041597003,-68.56434392597238,-18.168404147254197,15846.61334325397,25000.0,14021.6,0.0,57.76241559299924,-11.516740540848069,0,1.0,High Success
Buru,Maluku,Minyak Goreng Curah,0.07102043231475119,0.13554528696940385,0.24457063900736345,17453.871212121212,21867.777777777777,18813.720005580355,1536562.2432058654,8785735.947712416,21171810.06704125,-58.502669729739274,-92.74241437864647,16.233141405801486,15877.440011160714,25000.0,20000.0,0.0,57.45611372127228,25.964890977017824,0,1.0,High Success
Buru Selatan,Maluku,Minyak Goreng Curah,0.08176886781010771,0.131893352867931,0.2277508383517691,18034.191666666666,21259.38888888889,19968.720005580355,2174549.6645467845,7862259.428104576,20683328.211572506,-61.987455076472784,-89.48646154862976,6.463453255631066,15877.440011160714,25000.0,20834.4,0.0,57.45611372127228,31.220146228579022,0,1.0,High Success
Buton,Sulawesi Tenggara,Minyak Goreng Curah,0.07281483496881978,0.12514440440585475,0.17841698156031996,16293.219696969696,15976.25,17868.636672247023,1407516.7317599044,3997353.601415096,10163778.973208338,-60.67059691132505,-86.15163970536835,-10.590548719288783,16159.440011160716,25000.0,15592.6,0.0,54.70833136998215,-3.507794891216652,0,1.0,High Success
Buton Utara,Sulawesi Tenggara,Minyak Goreng Curah,0.05007179435051119,0.11711576795044087,0.198872613576219,16952.397727272728,16129.453703703704,17670.101950024804,720524.2063041134,3568371.463416846,12348894.290584413,-71.10371682315233,-94.1652735107346,-8.718955050052426,16159.440011160716,24723.625,15592.6,0.0,52.998030766687,-3.507794891216652,0,1.0,High Success
Ciamis,Jawa Barat,Minyak Goreng Curah,0.07393139000610294,0.05329303252891029,0.1403843439237618,17626.795454545456,15229.083333333334,18027.848088642906,1698261.1432346732,658701.1071428556,6405088.473949034,-89.71597176491872,-73.48575042886775,-15.524674612011646,17689.144713992166,24000.0,14847.2,0.0,35.67642974290288,-16.066038013382176,0,1.0,High Success
Cianjur,Jawa Barat,Minyak Goreng Curah,0.06942667996577478,0.050676723442821384,0.1557781089894394,14745.181818181818,12650.388888888889,19504.32000248016,1047980.1558441555,410983.8986928107,9231546.945064286,-95.54804951826036,-88.64783809170287,-35.140579690651755,23300.0,19283.0,13121.6,0.0,-17.240343347639488,-43.68412017167382,0,1.0,High Success
Cilacap,Jawa Tengah,Minyak Goreng Curah,0.05526840287906186,0.04610105765205726,0.08950156342714735,17008.545454545456,13532.166666666666,16621.52333674355,883666.0692640708,389185.3235294121,2213109.440611565,-82.41454686389727,-60.0712891532431,-18.58648336550207,16983.74000186012,18952.0,13018.6,0.0,11.589084606360618,-23.346683365535753,0,0.9999999992558797,High Success
Cilegon,Banten,Minyak Goreng Curah,0.0695557931346504,0.0545992291724511,0.17631074035509828,16159.454545454546,13109.833333333334,18872.986669146823,1263339.3073593092,512350.73529411654,11072324.479488883,-95.37269038454184,-88.59011664895114,-30.53651993107681,23300.0,18400.0,12704.6,0.0,-21.030042918454935,-45.47381974248927,0,1.0,High Success
Cimahi,Jawa Barat,Minyak Goreng Curah,0.08844152524991018,0.0497174900030263,0.16526898124156603,18962.68181818182,15600.388888888889,20683.82000248016,2812625.8463203455,601574.2516339874,11685416.58204346,-94.85192292965915,-75.9304614724442,-24.576848536593943,23300.0,23800.0,15052.0,0.0,2.1459227467811157,-35.39914163090129,0,0.9999999964973032,High Success
Cirebon,Jawa Barat,Minyak Goreng Curah,0.11225307369970143,0.059956815935122726,0.12453022185461708,18067.295454545456,14073.305555555555,20136.27833581349,4113227.9339323468,711982.5611111113,6287933.426209464,-88.67700223823277,-34.58537717992488,-30.10969891826834,22289.583333333332,22200.0,13485.2,0.0,-0.4019067202542239,-39.49999065333208,0,0.999999998537759,High Success
Dairi,Sumatera Utara,Minyak Goreng Curah,0.11894675361228164,0.03952132374486272,0.044364174339284884,17696.68181818182,13664.944444444445,15703.986669146825,4430868.608225109,291661.23202614364,485383.0903519845,-39.91112631990535,812.8601091175185,-12.984233033694736,15075.0,16720.0,12959.2,0.0,10.912106135986734,-14.035157545605301,0,0.9999999999989493,High Success
Deli Serdang,Sumatera Utara,Minyak Goreng Curah,0.09322830379386211,0.026943009288929363,0.047377535869560845,17064.68181818182,14030.833333333334,16251.792224702382,2530998.8939393945,142908.85294117636,592853.5992764231,-75.89474819490066,326.9180278281982,-13.665932105587942,15726.166666666666,17269.0,13890.4,61.0,9.810612885106568,-11.67332577339254,3,0.9999999999215126,Moderate Success
Demak,Jawa Tengah,Minyak Goreng Curah,0.07391544775376616,0.050525031211408354,0.059981806197917556,16537.636363636364,13752.166666666666,16714.530956588365,1494229.4805194829,482786.85294117645,1005142.1064279366,-51.968298825237824,48.65853006891332,-17.7232869867283,16766.231432025936,18493.0,12742.4,0.0,10.299085843916515,-23.99961761436642,0,0.9999999941510014,High Success
Denpasar,Bali,Minyak Goreng Curah,0.11641473105635987,0.04411754344748543,0.0434850381422248,18047.909090909092,14949.222222222223,15903.704675099207,4414379.515151517,434970.53594771255,478273.49704320973,-9.054016449417638,822.982256479225,-6.001635923052816,15415.102678571428,17067.0,14094.6,61.0,10.716096777771575,-8.566291812036136,3,0.9999999910826194,Moderate Success
Depok,Jawa Barat,Minyak Goreng Curah,0.07486342650758522,0.08076100134081668,0.18996348517570938,16085.727272727272,14681.537037037038,18686.65333581349,1450176.3030303034,1405874.1325344963,12600950.784598012,-88.84311067818089,-88.49153268019397,-21.433031516138502,23300.0,18000.0,13949.333333333334,0.0,-22.746781115879827,-40.1316165951359,0,1.0,High Success
Dharmasraya,Sumatera Barat,Minyak Goreng Curah,0.0975895455578536,0.08997180329633442,0.04050268003924443,15655.681818181818,14896.166666666666,17144.143337673613,2334267.1796536804,1796229.7941176477,482168.79525371565,272.5313234284432,384.1182595454765,-13.112213463982785,17929.980003720237,17538.0,14536.2,0.0,-2.1861708916513347,-18.92796312665196,0,0.9997999554606319,High Success
Dogiyai,Papua Barat,Minyak Goreng Curah,0.08832564940587892,0.08626951640564626,0.030504217052105247,19100.425811688314,15624.833333333334,15632.582507905507,2846163.05468745,1816960.6176470593,227395.16385733552,699.0322163522328,1151.6374607127054,-0.04957066158617038,15854.940011160714,15822.450009300595,14202.4,0.0,-0.2049203707945144,-10.422871420500156,4,0.9999999999972999,Low Impact
Dompu,Nusa Tenggara Barat,Minyak Goreng Curah,0.02341903796246524,0.09280362419891627,0.1384590958367593,17093.045454545456,16589.222222222223,21493.810004340277,160242.23593073615,2370183.241830068,8856656.347944684,-73.23839665089746,-98.19071408401297,-22.81860582710866,22729.980003720237,24000.0,16981.0,0.0,5.587422408958996,-25.292499169727805,0,0.9999999817396665,High Success
Donggala,Sulawesi Tengah,Minyak Goreng Curah,0.2307157601526108,0.0518329715963041,0.07900080878447133,17560.68181818182,12041.555555555555,16521.12667410714,16414863.370129872,389562.7320261435,1703501.017092842,-77.13164077289704,863.5957481342232,-27.114198728178916,15846.61334325397,18600.0,12207.4,0.0,17.37523720119144,-22.965243515600843,0,1.0,High Success
Dumai,Riau,Minyak Goreng Curah,0.10787190952316246,0.048739169491721086,0.08923290159018235,16152.5,14106.666666666666,17578.119913461403,3035961.3095238153,472721.1764705879,2460338.575590507,-80.78633643513353,23.396078070074264,-19.74871751862543,17530.116411468665,20444.0,14254.6,0.0,16.62215766362507,-18.68508077519517,0,1.0,High Success
Empat Lawang,Sumatera Selatan,Minyak Goreng Curah,0.0564100478043213,0.07554106092523673,0.12313208801449406,16328.242424242424,14970.111111111111,18699.310004340277,848382.7215007226,1278839.9869281044,5301437.56786656,-75.8774866145836,-83.99711944844925,-19.942975929933166,17779.980003720237,21699.0,13747.6,30.0,22.041757051806346,-22.679328114410204,1,0.9999999999999432,High Success
Ende,Nusa Tenggara Timur,Minyak Goreng Curah,0.03663211545707329,0.055655928780086086,0.20172953138847463,17872.545454545456,15027.388888888889,18359.705419146823,428644.0692640717,699503.5457516351,13717354.954028506,-94.90059455269687,-96.87516966134795,-18.150163383246635,19968.4375,25000.0,14084.4,30.0,25.197577426876787,-29.466689619555865,1,0.9999999989695256,High Success
Enrekang,Sulawesi Selatan,Minyak Goreng Curah,0.08402832826654644,0.06714178180079818,0.033390595448720264,16583.272727272728,13636.388888888889,16273.726671006945,1941743.8268398263,838271.0751633991,295272.0658049309,183.8978597173483,557.6117593604752,-16.206108382148894,15765.480003720239,17000.0,12526.8,0.0,7.830525908430618,-20.542856944133614,0,0.9999996360135849,High Success
Fakfak,Papua,Minyak Goreng Curah,0.0251241594861465,0.13104244056161132,0.15812136005147795,19869.852272727272,18165.944444444445,21650.310004340277,249213.95630411262,5666826.408496731,11719506.41031449,-51.646202407387364,-97.87351149802029,-16.0938368050957,22729.980003720237,25000.0,15227.2,0.0,9.98689834266562,-33.00830006226248,0,0.9999999983455501,High Success
Flores Timur,Nusa Tenggara Timur,Minyak Goreng Curah,0.06752508854586417,0.06443190312685165,0.12893610285547796,18187.81818181818,17352.222222222223,17381.853567294977,1508313.2034632044,1250006.0653594781,5022746.416943705,-75.11309627054405,-69.97034932173624,-0.17047287251635287,19968.4375,19932.88888888889,16383.0,30.0,-0.17802399968004254,-17.955523560619103,1,0.9999999979058303,High Success
Garut,Jawa Barat,Minyak Goreng Curah,0.05558041352552039,0.034677083015848736,0.13781492526701788,17698.363636363636,14884.0,19919.32000248016,967631.0043290048,266393.99999999994,7536011.022594047,-96.46505294112082,-87.15990460433368,-25.278573775877945,23300.0,20000.0,14326.0,30.0,-14.163090128755366,-38.51502145922747,1,1.0,High Success
Gayo Lues,Aceh,Minyak Goreng Curah,0.09249395428888528,0.023257825100547157,0.032624990592357454,15504.5,13813.388888888889,15572.320002480157,2056563.976190478,103214.0163398692,258111.54446904775,-60.01185590044524,696.7733409293893,-11.295241256994004,15075.0,16165.0,13536.0,0.0,7.230514096185738,-10.208955223880597,0,0.9999999999984688,High Success
Gianyar,Bali,Minyak Goreng Curah,0.07945274816777516,0.06389697366852783,0.13176773046251725,18140.81818181818,14747.277777777777,16684.871341765873,2077454.8225108217,887941.3888888888,4833523.738833884,-81.62952254160005,-57.01986925563295,-11.612876864911005,15415.102678571428,20600.0,13509.6,0.0,33.63517862671204,-12.361271399251015,0,1.0,High Success
Gorontalo,Gorontalo,Minyak Goreng Curah,0.06913690015559931,0.11481082729087079,0.1647938959336862,18133.386363636364,14933.75,19633.976671006945,1571728.8937632102,2939702.935714285,10468845.33166215,-71.91951124902573,-84.98660698511183,-23.939249545649428,22396.980003720237,23777.0,13455.3,0.0,6.161634274132209,-39.9235968520532,0,0.9999999999474882,High Success
Gorontalo Utara,Gorontalo,Minyak Goreng Curah,0.05942050014748191,0.10228677683384108,0.18914057785392183,17619.272727272728,14781.611111111111,20083.640004960318,1096095.9220779226,2286033.19281046,14429599.570612883,-84.15733450104769,-92.40383687215953,-26.399740746894963,20703.506671626983,24545.0,13463.4,0.0,18.554795519918237,-34.97043658574589,0,0.9999999991474589,High Success
Gowa,Sulawesi Selatan,Minyak Goreng Curah,0.04759881504177966,0.06325000379977137,0.14691756018683683,15294.181818181818,14335.388888888889,16931.060004340277,529962.0606060604,822129.1928104577,6187507.136291044,-86.71307887487524,-91.43496647466117,-15.330824619285433,15765.480003720239,22000.0,13294.4,0.0,39.54538646973374,-15.673991550762356,0,1.0,High Success
Gresik,Jawa Timur,Minyak Goreng Curah,0.07018298200969816,0.06654848487023961,0.058200277838052546,18087.0,15674.055555555555,17237.643337673613,1611375.3333333351,1088025.5849673196,1006481.7323630906,8.10187110031043,60.099809218596704,-9.070774649924273,18529.980003720237,17950.0,14936.4,0.0,-3.1299548278184597,-19.393329096948616,0,0.9999999777347057,High Success
Grobogan,Jawa Tengah,Minyak Goreng Curah,0.07408724515970838,0.11188700195154759,0.07699283874912763,15503.0,13169.611111111111,16407.49476620075,1319223.5238095212,2171226.7222222225,1595824.81398876,36.05670893130473,-17.332810453540613,-19.734174541744437,16742.06381315547,18689.0,11103.6,0.0,11.629009473220856,-33.67842743930359,0,0.9999999760337553,High Success
Gunung Kidul,Yogyakarta,Minyak Goreng Curah,0.06099822115031913,0.0382871515628432,0.07359169461124847,16512.954545454544,13132.722222222223,15919.518337673611,1014574.4264069274,252822.447712418,1372516.1215232434,-81.57963729913563,-26.079234298469718,-17.505530358016067,17573.730003720237,15350.0,12776.0,0.0,-12.653716673975806,-27.300578776984686,0,0.9999999999996323,High Success
Gunung Mas,Kalimantan Tengah,Minyak Goreng Curah,0.040603803986996014,0.062414062374159356,0.08644042893356041,16600.704545454544,15989.888888888889,16578.003335813493,454345.76627465064,995991.8692810459,2053516.8553495028,-51.49823744146814,-77.87474862497186,-3.5475589853097675,17237.5,18035.6,15689.0,30.0,4.630021754894843,-8.983321247280639,1,0.9999969646592947,High Success
Gunungsitoli,Sumatera Utara,Minyak Goreng Curah,0.07141227034663762,0.026761371205977953,0.019647645261104962,18628.31818181818,15162.888888888889,15950.411098159171,1769672.7987012956,164657.16339869247,98212.0504686789,67.65474563755673,1701.8896767313367,-4.9373160630397175,15633.194537037036,16400.0,14732.6,0.0,4.904982543051608,-5.760783791843772,0,0.999999999852931,High Success
Halmahera Barat,Maluku Utara,Minyak Goreng Curah,0.11847648410458812,0.10498369899555579,0.11844231200684563,20523.422727272726,20510.175925925927,16337.720005580355,5912401.198030303,4636417.243373271,3744524.27455613,23.81859225422873,57.894588591795134,25.538789494007837,15719.440011160714,20250.0,20565.5,0.0,28.821382858566295,30.828451811251618,0,1.0,High Success
Halmahera Selatan,Maluku Utara,Minyak Goreng Curah,0.13456221374241636,0.1303535495926786,0.17568469894287958,20582.46363636364,19621.598148148147,17109.720005580355,7670805.309328996,6542059.317708784,9035531.048216844,-27.596294199001676,-15.10399036432038,14.681000868211399,15719.440011160714,23000.0,19888.260000000002,0.0,46.31564472824814,26.52015584447951,0,1.0,High Success
Halmahera Tengah,Maluku Utara,Minyak Goreng Curah,0.1447180149691414,0.12107849436301728,0.12367354985109312,20431.43181818182,20429.94722222222,16963.886672247023,8742644.097748913,6118831.769877449,4401537.216836637,39.01579081217046,98.62706293398577,20.431995432070913,15719.440011160714,21000.0,21132.03,0.0,33.59254518666135,34.43246060289919,0,1.0,High Success
Halmahera Timur,Maluku Utara,Minyak Goreng Curah,0.15005854528558216,0.09428630367785243,0.2087789433815644,20433.295454545456,21383.055555555555,17608.83111669147,9401524.742174126,4064777.232026138,13515572.518273061,-69.925230865873,-30.4393156156481,21.43370229320041,15719.440011160714,25000.0,22375.8,0.0,59.03874426983494,42.3447653613189,0,1.0,High Success
Halmahera Utara,Maluku Utara,Minyak Goreng Curah,0.12425508798238932,0.06303409065832917,0.01074365950589531,20473.58409090909,19734.166666666668,15641.720005580357,6471666.300806276,1547350.0294117643,28240.571877559578,5379.173850021479,22816.201303801387,26.16366141080575,15719.440011160714,15692.0,18755.2,61.0,-0.17456099671000694,19.312138261184334,4,1.0,Low Impact
Hulu Sungai Selatan,Kalimantan Selatan,Minyak Goreng Curah,0.0559553376605349,0.015001080583621706,0.036606934065422966,15626.5,14130.888888888889,16974.40333581349,764551.0238095236,44934.92810457513,386114.1777899817,-88.36226932619488,98.01164209654695,-16.751778490647773,17237.5,17800.0,14066.6,0.0,3.2632342277012323,-18.395358955765044,0,0.9999999843922104,High Success
Hulu Sungai Tengah,Kalimantan Selatan,Minyak Goreng Curah,0.05456128355516582,0.043852147343688495,0.08343011546015924,15853.045454545454,13709.277777777777,17417.40333581349,748160.1406926402,361418.9183006537,2111604.1511530774,-82.88415382668694,-64.56911015807133,-21.28977257138613,17237.5,20000.0,12893.2,0.0,16.02610587382161,-25.202610587382157,0,0.9999999999939639,High Success
Hulu Sungai Utara,Kalimantan Selatan,Minyak Goreng Curah,0.06282300021633093,0.05044325651287,0.06152475424304163,16094.954545454546,13254.777777777777,16007.736669146825,1022390.616883115,447044.8888888885,969972.9835439486,-53.91161439821346,5.404030238826895,-17.197677274858457,17237.5,15586.0,12513.4,30.0,-9.58085569253082,-27.405946337926036,1,0.9999999999977556,High Success
Humbang Hasundutan,Sumatera Utara,Minyak Goreng Curah,0.07763934568482948,0.043370573122687404,0.11067455093007735,16868.0,13902.5,16975.79222470238,1715105.809523808,363560.0294117645,3529845.0296335653,-89.7003968627624,-51.41130006770145,-18.10396937016153,15726.166666666666,20500.0,13132.0,0.0,30.355988426931763,-16.495861462318636,0,1.0,High Success
Indragiri Hilir,Riau,Minyak Goreng Curah,0.1087375073719219,0.03765645827253843,0.07445042523970002,17783.863636363636,14075.0,18159.810004340277,3739478.028138532,280915.5294117651,1827919.0804967745,-84.6319493893887,104.57568762410708,-22.493682496479806,18646.980003720237,20000.0,14021.8,0.0,7.255973868207205,-24.803909280738615,0,0.9999999946926739,High Success
Indragiri Hulu,Riau,Minyak Goreng Curah,0.09010118540103067,0.026900830921440303,0.0858086815191776,16458.5,14848.722222222223,18340.64333767361,2199082.452380953,159554.68300653587,2476803.7052797615,-93.55804084649843,-11.212889108119258,-19.03925097479331,18646.980003720237,20043.0,14552.2,30.0,7.48657421202385,-21.959480853753753,1,0.9999997995894351,High Success
Indramayu,Jawa Barat,Minyak Goreng Curah,0.04820818017270714,0.030722941832093387,0.1425767696945608,15852.272727272728,15553.611111111111,18880.44500248016,584015.7316017317,228343.1928104581,7246394.839638939,-96.84887177881359,-91.94060295462963,-17.620526904593778,22289.583333333332,19300.0,15166.6,0.0,-13.41246845499579,-31.95655668754089,0,1.0,High Success
Jakarta Barat,Jakarta Raya,Minyak Goreng Curah,0.08067830218000621,0.0455002728844179,0.15061630097714498,17421.81818181818,14971.777777777777,19564.486669146823,1975606.536796536,464060.6535947714,8683221.303372815,-94.65566248536685,-77.2479997022631,-23.47472217920107,23300.0,19429.0,14114.6,30.0,-16.6137339055794,-39.42231759656652,1,1.0,High Success
Jakarta Pusat,Jakarta Raya,Minyak Goreng Curah,0.07731813458600406,0.05890565511747368,0.1630976262295111,18535.68181818182,15787.388888888889,20210.986669146823,2053902.7034632042,864837.6633986932,10866015.287524603,-92.04089410410067,-81.09792183136983,-21.887094641504063,23300.0,22800.0,14972.8,0.0,-2.1459227467811157,-35.73905579399142,0,0.9999999999975984,High Success
Jakarta Selatan,Jakarta Raya,Minyak Goreng Curah,0.07484609196143331,0.09375248376857752,0.1807202120149571,16763.045454545456,14766.362433862432,18960.34381200397,1574142.7121212129,1916516.7181909808,11741021.174397478,-83.67674591738114,-86.59279556062981,-22.119753838463033,23300.0,18855.428571428572,14226.247619047619,0.0,-19.07541385652973,-38.94314326589004,0,1.0,High Success
Jakarta Timur,Jakarta Raya,Minyak Goreng Curah,0.10532531380115032,0.04471303786908658,0.15397746260212875,17000.60606060606,14898.888888888889,19817.486669146823,3206227.4749879767,443788.5751633987,9311324.597866865,-95.23388353075924,-65.5663655445704,-24.819483228998628,23300.0,20414.0,14177.0,30.0,-12.3862660944206,-39.15450643776824,1,1.0,High Success
Jakarta Utara,Jakarta Raya,Minyak Goreng Curah,0.09247156976247839,0.04679842175580332,0.13992486487168163,18015.045454545456,15282.166666666666,20145.486669146823,2775154.6168831117,511484.2647058826,7945940.691914484,-93.56294887493496,-65.074561660056,-24.14099039825342,23300.0,21000.0,14908.4,0.0,-9.871244635193133,-36.01545064377682,0,0.9999999999999964,High Success
Jambi,Jambi,Minyak Goreng Curah,0.09681827290547393,0.030109537457834488,0.06045542339355363,16076.318181818182,13443.666666666666,16308.143337673611,2422634.227272729,163848.94117647063,972029.7877016304,-83.14362962436653,149.23456646334475,-17.56470133782604,17854.980003720237,15864.0,13095.0,61.0,-11.150838608082445,-26.65911696752645,3,0.9999999999999742,Moderate Success
Jayapura,Papua Barat,Minyak Goreng Curah,0.07322744864392382,0.14663046732981302,0.026644918631614795,18898.93023255814,16506.944444444445,16005.832507905507,1915235.7926356609,5858437.711111106,181880.16206871197,3121.0427154215226,953.0207202653082,3.130808324349467,15854.940011160714,17000.0,14075.0,61.0,7.222102310278361,-11.226406469578357,4,1.0,Low Impact
Jayawijaya,Papua Barat,Minyak Goreng Curah,0.20512940681950376,0.09204069214070426,0.05168488458617117,21644.88576007326,16265.436228689006,16165.91584123884,19713622.88056763,2241254.540051701,698116.2204049547,221.0431837196995,2723.831090635939,0.6156186165233635,15854.940011160716,17867.0,14524.371428571429,61.0,12.690429528102545,-8.39213886430768,3,0.9998704907596936,Moderate Success
Jember,Jawa Timur,Minyak Goreng Curah,0.15634406729808878,0.05101828412315915,0.07189623156557216,16736.863636363636,14590.5,16995.143337673613,6847167.742424241,554104.9705882354,1493007.256451631,-62.88665254680985,358.6158381237626,-14.149002982182402,18979.980003720237,16731.0,14257.4,30.0,-11.849222197702092,-24.88190189238646,1,0.999999999999778,High Success
Jembrana,Bali,Minyak Goreng Curah,0.07659073253228181,0.04689703547371067,0.11291329293063218,19151.81818181818,16223.666666666666,17056.371341765873,2151654.1558441496,578880.3529411767,3709056.3505154327,-84.39278624438444,-41.989175884449885,-4.88207402626235,15415.102678571428,20000.0,15387.0,0.0,29.742891870594217,-0.18230613935833936,0,1.0,High Success
Jeneponto,Sulawesi Selatan,Minyak Goreng Curah,0.048638137381542684,0.0686701391523373,0.06250932042557995,15625.818181818182,15279.944444444445,14993.56000434028,577616.2510822525,1100979.9379084972,878413.6564733323,25.3372975015811,-34.243252387346246,1.910049648124025,15765.480003720239,14459.0,14000.0,61.0,-8.28696622882363,-11.198390428351257,3,0.9999999997557079,Moderate Success
Jepara,Jawa Tengah,Minyak Goreng Curah,0.06131583828870338,0.08716709604463913,0.054793587507571524,14698.454545454546,13819.166666666666,16158.530956588365,812248.0692640695,1451004.8529411769,783904.6148994481,85.09966969990323,3.6156764261755314,-14.477580271416093,16766.231432025936,17260.0,12475.0,0.0,2.9450182050505083,-25.594490028504918,0,0.9999999267842679,High Success
Jombang,Jawa Timur,Minyak Goreng Curah,0.11504301553068667,0.05386563849016396,0.02121428075791388,16841.0,14284.777777777777,16248.643337673611,3753671.5238095247,592066.6535947709,118820.35241517343,398.28723914739345,3059.114955907317,-12.086335573275061,16729.980003720237,16444.0,13646.0,30.0,-1.7093864048650593,-18.433853495547837,4,0.999999996246129,Low Impact
